Loc,MinT,MaxT,Rain,WDir,WSpeed,WDir9,WDir3,WSpeed9,WSpeed3,Hum9,Hum3,Press9,Press3,Temp9,Temp3,Rtod,RTom
0,10.3,16.6,0.0,14,54,7,7,13,19,82,63,1015.0,1011.0,12.9,15.9,0,1
0,4.7,11.6,14.4,6,30,6,6,6,17,93,80,1007.5,1006.3,10.0,11.5,1,1
0,9.0,12.0,4.6,14,33,14,14,9,26,88,79,1009.6,1008.7,10.3,11.4,1,1
0,6.3,8.8,2.0,13,43,6,14,13,13,92,95,1011.1,1008.3,6.8,7.9,1,1
0,0.9,17.3,0.0,5,28,4,4,4,17,85,56,1025.7,1020.6,7.0,16.7,0,1
0,7.0,17.0,1.6,1,46,7,1,4,20,99,71,1021.9,1018.6,8.3,16.4,1,1
0,3.9,15.5,0.0,13,35,1,10,11,7,99,70,1020.2,1016.4,8.3,15.2,0,1
0,8.4,11.9,0.0,10,22,9,9,7,6,79,81,1007.8,1005.5,10.3,11.3,0,1
0,9.3,12.3,5.4,13,22,15,6,9,11,98,76,1007.5,1006.6,9.8,12.3,1,1
0,8.2,15.7,3.6,4,26,4,5,9,15,91,69,1011.4,1009.4,10.1,15.6,1,1
0,9.1,16.1,2.0,7,72,4,4,11,19,78,73,1007.6,1001.0,13.5,15.3,1,1
0,8.3,13.3,8.4,7,52,3,7,20,22,85,68,1006.5,1005.2,9.5,13.1,1,1
0,8.8,11.6,5.0,14,54,7,14,19,19,88,74,1009.4,1006.8,8.8,11.4,1,1
0,5.9,13.1,1.0,14,41,3,6,13,11,82,73,1007.6,1005.5,9.0,12.3,0,1
0,6.9,11.0,6.8,13,30,3,11,9,9,94,75,1006.6,1005.8,7.5,10.1,1,1
0,1.3,8.8,0.0,3,20,1,6,6,9,99,91,1019.9,1019.9,4.2,7.3,0,1
0,8.0,13.9,0.8,14,57,14,15,35,33,79,47,1012.8,1015.6,9.8,13.7,0,1
0,5.9,17.7,0.4,5,43,0,6,19,22,62,59,1009.0,1008.6,14.8,15.6,0,1
0,7.7,11.6,0.2,7,22,7,3,6,13,94,87,1015.7,1015.3,9.4,11.1,0,1
0,5.1,15.5,1.6,13,39,4,1,11,11,79,70,1012.2,1006.4,11.0,14.3,1,1
0,7.3,14.8,1.0,14,59,5,15,26,30,72,85,1004.0,1001.7,13.3,10.1,0,1
0,0.2,14.1,6.6,4,26,9,5,9,13,90,57,1012.0,1009.6,5.8,12.9,1,1
0,5.8,18.9,3.8,5,26,1,5,7,11,94,67,1011.5,1007.1,10.8,18.2,1,1
0,7.1,12.8,2.0,13,85,13,7,15,20,75,53,1009.6,1008.2,7.7,11.7,1,1
0,1.1,18.6,0.0,6,24,2,0,7,11,87,51,1016.9,1013.3,7.2,17.6,0,1
0,6.3,11.1,13.4,14,56,13,13,26,20,77,57,1014.2,1015.2,6.7,10.7,1,1
0,6.3,19.0,0.0,14,24,0,7,6,2,76,73,1013.8,1011.9,12.9,14.0,0,1
0,9.3,16.8,28.8,13,56,13,15,26,30,82,54,997.8,1003.8,13.1,15.9,1,1
0,8.5,13.5,3.2,10,31,2,2,17,11,87,75,1014.0,1015.1,9.6,13.0,1,1
0,5.2,16.2,0.0,9,37,1,10,6,15,85,77,1020.2,1018.3,8.8,10.0,0,1
0,5.8,23.3,0.0,13,59,10,4,9,20,88,64,1007.9,999.4,11.0,19.0,0,1
0,6.6,17.7,2.0,3,50,3,7,17,30,70,71,1001.9,997.6,10.8,14.8,1,1
0,9.5,15.1,7.0,13,65,14,13,26,30,88,60,1000.5,1002.7,10.3,14.1,1,1
0,9.7,15.7,1.4,14,50,7,15,15,22,79,84,1008.5,1007.8,11.1,10.9,1,1
0,15.3,38.2,0.0,7,78,10,14,4,13,45,21,1007.6,1002.3,24.7,36.4,0,1
0,21.0,34.5,0.0,3,78,9,14,13,39,48,70,1012.2,1008.4,28.2,25.2,0,1
0,17.1,26.4,0.0,13,52,14,7,24,24,48,27,1006.5,1002.7,18.8,25.7,0,1
0,12.8,22.3,9.4,14,46,15,14,6,19,94,54,1000.5,1000.9,13.5,20.7,1,1
0,18.2,24.9,0.0,12,54,15,12,13,28,58,45,1006.9,1006.0,21.0,21.8,0,1
0,14.5,40.3,0.0,7,107,8,14,9,50,40,28,1008.9,1005.7,24.2,31.4,0,1
0,22.9,34.6,0.0,5,63,3,6,31,20,21,29,1006.5,1006.3,32.1,30.4,0,1
0,21.1,33.2,0.0,3,44,1,4,15,20,41,35,1016.8,1012.0,28.1,31.1,0,1
0,19.4,31.9,5.0,5,39,7,14,9,9,70,40,1012.2,1008.5,23.4,30.9,1,1
0,22.6,28.4,0.4,12,44,15,14,13,11,56,79,1009.8,1012.0,25.1,19.9,0,1
0,21.0,38.2,0.0,0,67,8,10,4,15,46,19,1014.0,1009.9,25.2,36.9,0,1
0,19.2,26.1,52.2,9,33,8,11,9,13,83,70,1009.9,1009.4,22.1,25.0,1,1
0,19.6,34.7,0.6,11,59,9,9,6,24,71,59,1015.3,1011.2,23.8,27.3,0,1
0,-8.0,22.3,0.0,4,37,4,4,24,17,74,93,1008.8,1006.6,20.9,20.1,0,1
0,18.3,22.9,5.8,9,39,7,0,15,13,89,82,1013.3,1008.8,19.0,21.1,1,1
0,18.1,25.5,66.0,7,56,3,6,11,37,79,38,1008.7,1007.5,19.8,24.1,1,1
0,17.2,28.7,0.0,13,39,1,3,4,13,79,41,1016.4,1011.8,19.4,28.3,0,1
0,15.7,23.4,3.0,3,30,5,14,17,9,87,69,1012.8,1010.5,19.2,23.2,1,1
0,14.1,18.6,0.2,14,22,4,4,6,11,84,79,1011.6,1009.0,16.7,18.3,0,1
0,11.3,29.0,0.0,6,35,2,6,7,15,89,34,1020.5,1014.0,15.4,27.9,0,1
0,8.0,25.3,0.2,14,61,15,3,7,26,92,29,1017.8,1011.2,11.9,24.8,0,1
0,5.2,16.3,0.0,2,20,2,2,9,9,74,73,1017.6,1013.3,10.3,15.0,0,1
0,5.3,8.4,0.0,14,37,6,14,11,13,81,92,1012.9,1011.1,7.8,7.9,0,1
0,7.4,16.2,11.6,13,94,6,14,30,30,82,65,1010.0,1010.4,13.0,11.0,1,1
0,7.0,16.1,0.0,5,31,0,9,9,2,83,95,1021.9,1018.6,12.1,13.2,0,1
0,5.1,9.8,0.2,3,24,10,6,6,9,81,78,1020.7,1019.6,6.3,8.8,0,1
0,1.5,16.1,0.0,3,46,6,5,6,28,96,61,1024.1,1019.5,5.0,15.0,0,1
0,3.5,16.3,0.0,14,59,7,0,7,13,98,93,1016.8,1008.9,6.2,12.0,0,1
0,6.2,10.0,21.4,7,57,7,7,24,19,82,91,1009.2,1008.7,8.5,9.1,1,1
0,0.7,12.8,0.0,1,24,4,3,9,13,96,59,1023.1,1018.7,5.2,12.1,0,1
0,8.9,14.9,0.0,5,30,1,3,2,13,91,86,1015.5,1013.5,11.1,14.1,0,1
0,7.5,10.1,4.2,14,41,3,15,20,11,86,93,1016.3,1014.6,9.3,7.3,1,1
0,0.3,15.5,0.0,0,31,7,4,6,15,79,47,1022.4,1019.0,6.0,14.9,0,1
0,4.4,16.0,7.2,6,41,0,3,9,15,86,77,1013.9,1008.7,9.7,15.2,1,1
0,7.2,10.4,8.2,5,33,4,3,11,13,96,85,1006.2,1000.1,7.7,10.0,1,1
0,3.2,13.0,0.0,1,41,4,4,15,24,85,67,1014.4,1006.9,8.9,12.7,0,1
0,6.4,11.8,10.2,13,56,3,13,17,24,94,65,1013.8,1013.8,7.7,11.3,1,1
0,5.0,15.1,15.4,7,57,6,7,15,30,85,56,1008.2,1007.8,11.6,14.5,1,1
0,4.1,12.8,0.2,7,17,10,14,6,7,91,61,1017.7,1012.6,6.4,12.0,0,1
0,4.2,10.7,1.8,14,65,14,6,13,24,87,65,1010.9,1005.5,5.4,10.1,1,1
0,7.1,17.6,0.0,9,26,10,0,17,17,65,55,1022.1,1017.5,10.2,17.2,0,1
0,10.1,17.7,21.8,3,70,4,3,24,24,96,87,1004.7,999.0,15.1,14.8,1,1
0,6.8,12.8,2.4,7,50,7,13,11,13,89,64,1019.7,1018.7,9.5,12.5,1,1
0,7.2,14.7,0.0,1,39,9,1,7,11,76,90,1015.6,1009.7,11.1,11.9,0,1
0,8.1,14.0,24.8,13,50,14,13,28,22,91,86,1004.5,1006.0,10.9,11.0,1,1
0,11.1,24.9,0.0,13,69,2,3,11,20,80,52,1019.8,1014.4,17.4,24.5,0,1
0,14.5,19.9,0.8,5,31,2,1,7,19,91,66,1027.7,1023.9,14.7,19.5,0,1
0,14.7,18.0,11.4,15,30,5,0,11,11,92,94,1017.9,1013.7,16.2,16.7,1,1
0,12.7,19.1,19.0,13,24,6,13,4,6,92,69,1013.6,1010.3,14.0,18.0,1,1
0,13.8,18.6,22.2,14,63,6,4,28,4,93,90,989.8,982.9,18.5,17.1,1,1
0,14.8,19.0,0.4,13,28,13,7,6,15,81,77,1016.8,1016.8,17.4,17.2,0,1
0,10.3,25.6,0.0,4,39,0,1,7,24,70,44,1017.2,1012.6,17.1,25.5,0,1
0,16.0,19.5,3.4,4,33,9,1,7,19,95,96,1010.7,1008.4,17.6,18.6,1,1
0,13.8,18.7,50.8,6,52,3,6,17,22,78,67,1011.3,1012.0,15.5,17.6,1,1
0,9.3,24.5,0.0,13,54,9,3,9,19,73,46,1018.3,1013.8,15.9,24.1,0,1
0,19.2,22.6,52.6,3,26,14,14,15,15,93,73,1013.9,1013.2,19.2,22.1,1,1
0,17.9,24.2,4.0,15,39,6,1,13,9,92,68,1018.1,1015.5,18.5,23.6,1,1
0,14.8,27.6,19.2,3,44,9,3,9,6,77,66,1012.6,1008.5,20.6,22.7,1,1
0,17.8,21.4,18.8,5,44,6,7,17,17,86,89,1007.6,1007.9,18.5,19.4,1,1
0,13.6,22.6,14.8,10,43,9,9,20,22,69,51,1013.6,1012.7,16.6,21.7,1,1
0,14.4,23.3,1.6,9,35,9,4,22,13,69,81,1015.0,1014.3,17.4,19.5,1,1
0,15.7,27.3,18.4,5,41,9,8,13,15,71,75,1014.6,1011.3,21.3,21.4,1,1
0,20.3,29.7,3.2,6,61,5,5,22,35,82,55,1009.4,1005.0,21.4,29.1,1,1
0,14.0,20.8,1.0,14,76,6,13,19,35,64,52,1002.4,1002.8,16.9,18.7,0,1
0,10.4,18.0,3.0,13,61,1,6,9,13,71,55,998.8,994.3,15.0,17.4,1,1
0,8.6,20.5,6.2,15,52,13,15,20,22,79,50,1002.3,1004.3,10.8,18.6,1,1
0,20.1,33.0,0.0,1,61,9,10,17,22,55,41,1013.8,1010.6,26.7,32.5,0,1
0,21.6,26.4,1.4,4,37,9,5,13,15,81,87,1011.7,1009.4,22.5,23.0,1,1
0,21.5,28.9,5.0,4,44,4,7,19,11,66,84,1006.9,1006.2,25.5,24.5,1,1
0,24.0,25.5,2.4,4,52,4,5,33,22,61,90,1006.0,1006.0,24.5,21.2,1,1
0,20.4,23.0,99.2,7,28,4,7,11,4,97,95,1008.6,1007.3,22.5,22.5,1,1
0,17.0,29.7,0.0,3,28,10,1,9,17,79,55,1020.1,1016.1,19.8,27.9,0,1
0,19.8,24.8,39.8,12,54,4,6,15,9,98,94,1013.4,1011.5,20.4,22.0,1,1
0,21.7,29.0,12.2,5,59,3,7,17,20,91,67,1005.2,1004.5,22.1,27.4,1,1
0,19.6,24.8,0.2,14,20,11,4,6,7,87,87,1009.9,1009.0,20.4,21.1,0,1
0,16.3,20.1,0.0,13,37,6,14,15,22,76,63,1005.7,1005.3,16.4,18.4,0,1
0,3.8,14.1,5.0,13,35,14,14,11,20,98,74,1015.0,1012.3,9.0,13.2,1,1
0,10.2,15.0,17.4,14,44,5,14,19,20,88,85,1002.9,1000.5,13.2,14.0,1,1
0,4.3,18.3,0.0,7,20,1,7,6,11,97,57,1020.6,1016.4,8.5,17.4,0,1
0,-0.5,9.8,0.0,12,52,8,7,4,13,97,79,1019.3,1014.3,3.1,9.0,0,1
0,5.9,11.1,0.6,7,43,14,7,19,19,93,69,1013.3,1013.6,6.3,10.4,0,1
0,2.9,14.8,0.0,9,48,2,8,6,7,98,80,1018.7,1014.3,6.3,12.8,0,1
0,6.3,14.8,15.4,13,69,3,7,7,35,85,54,1013.2,1009.1,10.7,14.1,1,1
0,6.9,11.2,3.8,14,59,7,14,26,28,84,73,1010.1,1008.8,7.8,10.6,1,1
0,7.0,10.8,1.2,7,61,7,6,17,19,94,87,1010.8,1007.7,7.9,10.0,1,1
0,6.4,11.0,0.0,14,46,6,14,19,28,78,68,1017.7,1012.6,7.0,10.5,0,1
0,5.3,11.1,0.0,13,31,9,10,7,9,86,95,1024.0,1021.2,8.4,9.5,0,1
0,8.4,11.0,8.8,14,33,13,3,17,7,92,85,1018.8,1018.3,8.6,8.6,1,1
0,5.5,13.2,16.2,7,26,9,7,9,11,99,80,1016.6,1015.8,8.0,12.2,1,1
0,5.6,20.7,0.0,2,44,9,5,7,24,65,42,1023.0,1018.1,13.9,20.3,0,1
0,5.3,11.1,4.2,14,28,14,11,9,7,96,84,1016.4,1013.2,7.6,9.6,1,1
0,7.1,12.3,8.2,15,24,8,13,6,13,95,76,1011.9,1009.5,7.6,9.7,1,1
0,3.1,10.1,1.2,13,24,1,14,2,13,89,76,1010.2,1008.4,6.3,9.9,1,1
0,6.5,16.8,0.0,1,31,1,0,9,11,65,68,1024.2,1021.8,14.5,15.6,0,1
0,11.5,19.2,0.6,14,83,2,1,9,19,69,93,1008.7,1004.9,16.9,14.3,0,1
0,10.7,12.3,28.4,7,59,14,14,30,20,84,89,996.3,996.2,11.2,10.0,1,1
0,7.5,15.5,8.2,7,48,7,6,20,20,84,59,1006.1,1003.7,10.1,15.1,1,1
0,10.7,18.6,0.0,15,46,13,14,13,28,89,57,1010.1,1007.4,12.6,18.4,0,1
0,18.0,28.4,0.0,13,43,6,12,17,13,46,49,1010.0,1006.3,23.8,26.7,0,1
0,12.4,25.9,0.0,1,31,2,4,11,19,80,56,1016.1,1011.5,16.7,24.7,0,1
0,15.7,31.2,0.0,14,78,10,6,4,24,85,51,1013.4,1008.8,19.8,28.9,0,1
0,18.4,35.9,0.0,13,59,0,3,9,22,68,22,1012.7,1007.1,22.5,34.8,0,1
0,19.2,21.6,16.6,15,48,14,14,26,15,66,87,1006.8,1013.0,21.1,15.6,1,1
0,19.3,25.6,0.0,5,43,4,4,17,28,43,50,1014.2,1010.4,22.6,23.6,0,1
0,16.0,33.1,0.0,9,54,9,10,2,13,58,34,1013.3,1009.6,23.8,32.1,0,1
0,17.4,26.6,5.2,12,52,9,3,9,9,68,93,1009.8,1007.9,22.1,20.3,1,1
0,19.1,26.1,5.6,6,39,5,15,11,13,91,85,1006.3,1002.1,20.0,22.6,1,1
0,12.0,19.5,0.4,12,69,13,15,22,39,85,34,1006.8,1008.6,13.5,18.9,0,1
0,20.0,36.0,0.0,1,43,4,1,19,19,49,28,1008.7,1002.4,26.4,33.8,0,1
0,20.8,29.1,26.8,14,48,6,6,24,28,92,69,995.3,995.4,22.6,27.0,1,1
0,16.0,33.5,0.0,6,87,9,3,7,24,61,29,1000.9,995.7,22.2,32.9,0,1
0,14.8,24.6,0.0,1,26,8,2,6,11,61,57,1012.2,1010.0,19.6,22.8,0,1
0,16.1,21.4,0.0,9,39,10,15,4,13,82,86,1013.2,1013.3,19.0,20.5,0,1
0,17.6,25.5,1.4,4,37,9,8,6,7,91,100,1018.3,1014.9,18.6,22.0,1,1
0,18.5,28.0,10.6,5,31,5,4,13,11,88,67,1015.7,1013.2,21.9,26.9,1,1
0,17.1,20.9,104.2,9,57,3,9,7,20,97,88,1002.0,1001.9,19.5,18.5,1,1
0,19.2,20.4,19.2,12,46,6,14,9,17,93,93,1010.5,1012.3,19.8,16.9,1,1
0,13.5,23.4,0.0,3,26,0,2,6,13,86,75,1021.1,1018.1,16.5,21.9,0,1
0,16.9,21.4,0.8,4,24,2,0,2,17,80,76,1018.4,1015.8,18.3,20.5,0,1
0,11.2,25.4,0.0,5,43,9,9,7,6,86,50,1016.5,1012.1,17.0,25.3,0,1
0,14.0,23.0,1.4,4,43,5,5,7,20,95,57,1012.7,1008.7,16.4,21.8,1,1
0,5.5,9.4,29.4,13,59,6,6,19,22,87,86,1011.4,1008.6,7.6,8.6,1,1
0,4.8,14.5,0.0,13,35,15,13,9,19,100,86,1008.4,1005.1,6.3,10.8,0,1
0,3.0,13.8,0.6,3,35,4,5,9,17,83,59,1013.4,1007.8,10.2,13.7,0,1
0,0.2,11.3,0.4,13,24,6,14,9,9,98,89,1031.1,1029.9,8.0,10.9,0,1
0,9.8,14.5,14.2,14,48,3,7,11,19,97,72,1012.1,1010.2,10.3,13.0,1,1
0,6.4,11.3,9.4,7,33,13,14,17,17,89,64,1020.4,1021.6,7.2,10.2,1,1
0,7.0,14.8,2.4,3,37,3,6,11,15,91,55,1013.0,1010.8,10.4,14.4,1,1
0,4.1,13.2,4.0,13,28,14,14,6,15,100,71,1020.8,1020.1,5.9,12.4,1,1
0,3.0,16.6,2.0,14,54,4,14,11,19,92,59,1014.2,1010.6,8.6,15.4,1,1
0,6.4,11.7,13.4,7,50,6,7,19,31,95,69,1003.7,1001.3,6.8,10.6,1,1
0,8.2,13.6,1.0,7,43,14,15,24,2,79,96,1007.3,1004.1,11.8,11.7,0,1
0,5.3,11.4,9.4,14,46,6,7,15,20,90,70,1013.7,1012.9,6.1,11.1,1,1
0,6.8,13.8,2.6,13,67,14,14,35,33,86,59,1006.8,1008.8,8.0,12.4,1,1
0,8.7,19.0,0.0,13,35,9,4,6,11,87,77,1016.0,1014.2,12.4,16.3,0,1
0,17.8,29.7,0.4,5,39,8,3,11,22,73,42,1011.6,1010.0,22.8,27.3,0,1
0,18.4,20.0,10.6,6,24,4,14,11,13,95,93,1011.2,1008.9,19.4,19.4,1,1
0,16.1,26.1,24.6,14,35,6,7,7,11,83,55,1012.8,1011.1,18.4,21.8,1,1
0,19.8,43.4,0.0,7,81,8,2,7,11,36,17,1012.4,1009.8,30.7,42.4,0,1
0,18.1,22.3,0.0,12,33,15,13,7,15,57,80,1011.7,1013.5,20.1,16.8,0,1
0,9.9,28.6,0.0,15,46,10,1,2,20,59,33,1023.5,1018.0,15.3,27.0,0,1
0,14.9,20.2,2.6,3,67,5,4,7,26,81,82,1015.7,1009.7,17.8,18.6,1,1
0,13.8,35.1,0.0,14,61,10,5,2,22,69,27,1015.7,1011.0,18.4,34.1,0,1
0,18.3,22.2,10.4,7,46,3,13,24,20,84,84,1013.1,1015.4,22.2,17.1,1,1
0,10.6,14.6,7.0,14,26,6,13,11,11,90,79,1010.7,1010.3,11.7,14.2,1,1
0,6.1,13.7,7.4,14,39,4,7,11,15,97,79,1012.2,1010.0,9.6,12.0,1,1
0,9.1,14.0,1.4,12,50,7,13,19,17,90,76,1010.7,1009.9,9.4,12.2,1,1
0,0.6,15.0,0.2,14,28,8,13,4,19,100,63,1020.4,1018.0,5.0,13.3,0,1
0,7.8,15.2,0.6,1,26,10,1,11,9,98,91,1026.6,1024.9,11.2,14.4,0,1
0,11.2,17.6,16.0,4,30,4,4,6,13,100,82,1026.2,1022.7,13.9,17.0,1,1
0,10.3,15.4,19.4,3,35,6,3,19,7,99,98,1015.9,1011.5,14.6,15.3,1,1
0,3.4,15.6,0.0,0,20,11,0,2,15,100,67,1022.1,1017.8,6.4,15.4,0,1
0,8.4,12.2,0.0,14,72,14,14,30,20,73,56,1011.7,1014.0,9.0,11.5,0,1
0,4.8,13.3,1.6,6,35,6,7,11,20,83,60,1021.6,1019.8,7.8,12.7,1,1
0,13.5,17.3,33.6,5,52,6,6,26,26,83,69,1010.3,1008.7,15.2,15.7,1,1
0,8.3,11.9,4.4,6,52,3,14,9,19,89,78,1006.5,1005.2,9.7,8.8,1,1
0,6.3,13.1,1.0,14,48,7,14,15,19,89,62,1015.3,1015.6,8.4,12.0,0,1
0,7.4,13.3,1.6,3,26,6,3,13,15,96,85,1017.6,1014.5,8.1,11.7,1,1
0,2.6,11.2,0.0,6,20,1,3,9,11,95,85,1019.8,1016.6,7.2,10.4,0,1
0,2.9,15.6,0.0,4,20,8,5,9,13,100,58,1019.2,1014.9,5.8,14.9,0,1
0,5.8,14.9,17.2,13,69,7,13,31,44,94,54,1004.3,1006.0,12.7,13.0,1,1
0,7.4,18.4,0.0,13,56,3,7,13,20,65,58,1011.6,1005.9,11.8,15.7,0,1
0,4.7,18.3,0.6,6,50,4,6,13,33,79,43,1015.2,1009.7,9.1,18.1,0,1
0,6.6,11.3,6.0,12,52,13,14,17,20,85,72,1013.0,1011.1,7.8,8.3,1,1
0,5.4,20.8,0.0,1,20,1,9,9,11,91,59,1022.1,1018.5,11.3,19.7,0,1
0,7.7,13.6,3.2,9,30,9,2,7,9,93,99,1012.7,1006.8,10.9,12.1,1,1
0,11.2,18.7,0.2,14,70,14,7,11,11,92,76,1003.0,999.6,13.3,16.0,0,1
0,7.7,14.0,1.2,7,39,13,14,20,20,79,67,1008.7,1007.6,9.7,12.8,1,1
0,10.3,16.7,0.8,13,70,14,13,35,35,84,50,1006.6,1011.3,10.3,15.0,0,1
0,7.0,26.4,0.0,5,50,0,5,6,28,70,42,1014.4,1007.0,15.8,25.6,0,1
0,15.8,17.2,1.6,14,72,3,14,17,30,87,56,1002.9,1008.0,16.3,15.7,1,1
0,10.6,17.1,5.8,9,46,9,10,17,26,57,61,1020.7,1019.0,14.1,15.9,1,1
0,21.5,23.7,0.0,7,54,8,8,9,7,62,93,1004.0,1002.3,22.9,18.3,0,1
0,25.2,36.4,0.0,12,39,1,15,15,22,36,22,1007.7,1006.6,29.4,35.0,0,1
0,18.3,23.9,5.2,7,37,14,7,20,19,93,68,1010.7,1011.0,18.3,20.8,1,1
0,20.5,40.5,0.0,13,57,4,3,15,13,34,17,1010.1,1006.7,30.8,38.2,0,1
0,21.3,30.6,0.0,15,28,9,15,9,13,62,33,1006.1,1003.5,24.0,30.1,0,1
0,19.2,23.1,21.8,0,20,1,0,13,13,99,98,998.9,994.8,20.1,22.0,1,1
0,16.4,27.7,0.0,5,31,10,5,15,17,58,47,1020.2,1019.2,19.6,26.3,0,1
0,16.0,30.8,0.0,6,72,1,6,13,35,54,56,1019.1,1015.1,23.8,23.5,0,1
0,14.4,21.9,0.0,9,24,13,10,2,9,83,78,1023.8,1021.4,17.4,21.2,0,1
0,13.8,19.7,0.4,10,22,9,2,6,9,86,98,1020.4,1020.8,18.3,17.1,0,1
0,12.4,25.0,0.0,1,22,9,2,6,9,78,48,1023.2,1018.8,16.6,23.7,0,1
0,15.8,18.2,5.0,9,20,10,8,9,7,96,85,1021.2,1018.4,16.1,17.9,1,1
0,15.7,17.6,12.4,0,20,2,0,11,13,100,100,1015.2,1010.5,16.5,17.3,1,1
0,8.2,22.2,0.0,4,28,2,4,2,19,78,48,1019.3,1015.0,13.3,21.7,0,1
0,5.1,14.5,0.0,6,26,9,5,6,11,83,52,1008.4,1002.3,8.5,14.1,0,1
0,8.9,13.9,2.6,5,22,4,5,4,13,99,97,1021.9,1019.0,11.6,13.4,1,1
0,8.1,20.4,0.2,14,19,4,14,6,7,100,80,1017.8,1014.4,12.2,16.6,0,1
0,12.4,17.5,0.6,5,63,3,4,13,20,68,95,1012.2,1006.4,17.4,14.2,0,1
0,10.0,14.0,8.2,2,24,1,10,9,6,95,95,1018.2,1017.9,12.7,13.7,1,1
0,5.8,12.2,0.0,5,52,5,3,20,28,80,86,1011.3,1003.0,11.9,11.9,0,1
0,5.8,13.2,7.6,13,48,14,14,20,22,86,73,1015.0,1016.0,9.8,12.3,1,1
0,8.4,14.4,0.4,5,33,5,5,13,20,85,69,1019.7,1013.8,10.6,13.3,0,1
0,9.0,12.4,1.4,7,44,3,6,17,24,78,74,1002.0,998.9,9.6,10.9,1,1
0,6.4,10.7,5.0,6,56,7,14,22,20,98,84,1004.9,1006.3,7.5,10.4,1,1
0,3.6,13.9,0.2,5,22,0,3,7,15,100,67,1021.8,1017.0,4.1,13.0,0,1
0,5.0,11.6,3.8,5,43,5,3,11,13,89,87,1003.2,998.8,6.9,8.4,1,1
0,3.5,11.3,0.2,4,24,9,4,6,13,96,90,1022.7,1018.1,6.0,11.0,0,1
0,6.6,11.6,0.0,11,22,9,11,9,13,75,89,1013.9,1011.5,10.6,11.5,0,1
0,14.8,19.3,3.4,13,48,13,15,13,33,79,56,1006.9,1007.5,16.5,15.6,1,1
0,15.2,21.7,0.0,13,59,14,13,22,35,43,37,1002.3,1005.0,21.5,20.7,0,1
0,20.5,32.4,0.0,6,57,1,10,20,6,55,69,1008.7,1004.1,25.4,23.7,0,1
0,14.8,25.8,0.0,15,31,7,1,4,13,70,67,1011.8,1011.7,19.0,22.6,0,1
0,16.0,26.3,0.8,4,43,8,1,9,11,65,59,1005.0,1003.7,21.5,22.7,0,1
0,15.7,23.7,4.4,9,31,10,4,17,13,73,78,1005.6,1004.2,18.3,18.5,1,1
0,17.7,33.7,0.0,7,85,5,7,19,44,51,15,1005.7,998.7,25.2,32.5,0,1
0,20.7,34.1,0.0,3,44,1,12,13,26,45,55,1012.4,1007.6,28.7,27.8,0,1
0,19.7,21.7,7.0,10,24,10,10,7,13,97,95,1010.9,1010.3,20.3,21.4,1,1
0,18.1,27.0,0.0,5,39,1,5,20,13,47,95,1006.7,1000.9,24.1,20.5,0,1
0,19.3,24.7,0.2,5,31,1,0,9,9,63,96,1019.6,1018.0,22.4,19.9,0,1
0,19.7,28.2,0.0,4,50,10,9,9,17,76,53,1018.2,1016.4,20.8,26.8,0,1
0,18.4,35.9,0.0,13,50,10,4,6,9,65,33,1014.6,1010.0,23.8,33.8,0,1
0,14.5,29.6,0.0,1,33,1,3,4,19,63,27,1011.3,1007.0,16.8,28.0,0,1
0,10.8,21.1,0.0,8,26,0,9,6,9,68,44,1007.3,1005.0,15.6,19.7,0,1
0,11.8,19.9,8.8,12,37,8,13,6,19,83,60,1008.3,1006.8,14.2,18.0,1,1
0,10.3,21.8,0.0,10,24,0,10,6,19,77,53,1022.3,1019.6,14.1,21.0,0,1
0,15.1,17.7,0.2,1,19,1,9,9,6,82,98,1023.8,1019.1,15.8,15.4,0,1
0,15.2,19.9,35.8,14,35,5,14,9,13,94,98,1015.9,1012.3,17.5,17.2,1,1
0,12.7,24.0,0.2,9,30,3,8,6,9,83,53,1014.6,1009.9,15.2,23.1,0,1
0,15.2,20.0,3.6,3,26,3,7,7,17,94,56,1007.2,1005.3,16.0,19.4,1,1
0,10.0,16.0,7.0,10,26,8,9,7,15,97,71,1008.1,1006.8,12.8,15.7,1,1
0,9.9,15.4,0.8,7,39,7,14,15,24,91,71,1018.6,1015.9,11.8,14.2,0,1
0,6.7,17.4,3.4,13,57,4,11,2,13,95,95,1017.6,1011.8,10.4,13.1,1,1
0,7.4,18.7,3.2,5,33,0,5,15,20,96,70,1022.7,1018.1,11.7,18.5,1,1
0,8.4,14.5,0.0,7,33,4,7,6,17,80,64,1018.4,1013.9,9.6,13.8,0,1
0,-1.2,9.9,0.2,5,17,1,2,4,11,99,76,1023.5,1018.6,2.6,9.0,0,1
0,5.9,14.4,14.6,2,19,2,3,6,6,100,100,1019.9,1016.4,11.3,14.2,1,1
0,11.3,12.6,11.6,13,20,8,15,2,6,100,100,1010.9,1009.1,12.2,12.6,1,1
0,8.0,13.9,2.4,5,43,5,3,13,19,85,80,1012.0,1005.2,11.2,12.5,1,1
0,5.1,11.3,5.4,13,30,2,13,6,17,95,81,1005.9,1004.3,5.9,8.6,1,1
0,5.0,9.1,0.0,13,33,14,7,11,17,78,63,1014.9,1014.1,6.5,7.6,0,1
0,4.5,13.5,3.0,5,48,5,3,20,19,89,83,1023.2,1022.5,10.4,12.1,1,1
